"gene_id","OLD_LEAF-YOUNG_LEAF","INFECTED-UNINFECTED","I:Tissue_OLD_LEAF-Treatment_INFECTED"
"AUGUSTUS_MASKED-FVB1-1-PROCESSED-GENE-35.3-MRNA-1","None","None","Down"
"AUGUSTUS_MASKED-FVB1-1-PROCESSED-GENE-37.8-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-1-PROCESSED-GENE-45.5-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-1-PROCESSED-GENE-47.7-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-1-PROCESSED-GENE-48.2-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-1-PROCESSED-GENE-48.5-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-1-PROCESSED-GENE-54.2-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-1-PROCESSED-GENE-56.3-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-1-PROCESSED-GENE-58.0-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-1-PROCESSED-GENE-59.3-MRNA-1","None","None","Down"
"AUGUSTUS_MASKED-FVB1-1-PROCESSED-GENE-62.5-MRNA-1","Up","None","None"
"AUGUSTUS_MASKED-FVB1-1-PROCESSED-GENE-72.2-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-1-PROCESSED-GENE-73.2-MRNA-1","Up","None","None"
"AUGUSTUS_MASKED-FVB1-1-PROCESSED-GENE-73.3-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-1-PROCESSED-GENE-74.8-MRNA-1","Up","None","None"
"AUGUSTUS_MASKED-FVB1-1-PROCESSED-GENE-75.10-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-1-PROCESSED-GENE-76.3-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-1-PROCESSED-GENE-78.2-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-1-PROCESSED-GENE-79.2-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-1-PROCESSED-GENE-82.8-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-1-PROCESSED-GENE-90.10-MRNA-1","Down","None","None"
"AUGUSTUS_MASKED-FVB1-1-PROCESSED-GENE-90.2-MRNA-1","Down","None","None"
"AUGUSTUS_MASKED-FVB1-1-PROCESSED-GENE-90.5-MRNA-1","None","None","Up"
"AUGUSTUS_MASKED-FVB1-1-PROCESSED-GENE-91.2-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-1-PROCESSED-GENE-91.4-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-1-PROCESSED-GENE-92.4-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-1-PROCESSED-GENE-95.2-MRNA-1","None","None","Down"
"AUGUSTUS_MASKED-FVB1-1-PROCESSED-GENE-97.1-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-1-PROCESSED-GENE-97.13-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-1-PROCESSED-GENE-97.14-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-1-PROCESSED-GENE-99.3-MRNA-1","Up","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-0.1-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-1.15-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-10.16-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-101.9-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-102.15-MRNA-1","Up","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-102.5-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-102.8-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-103.2-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-103.4-MRNA-1","None","None","Down"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-103.5-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-103.8-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-105.3-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-105.5-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-105.8-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-106.5-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-106.7-MRNA-1","None","None","Down"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-107.15-MRNA-1","Up","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-107.9-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-108.0-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-108.10-MRNA-1","Down","None","Up"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-108.12-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-108.13-MRNA-1","None","None","Up"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-108.17-MRNA-1","None","None","Down"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-108.7-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-109.4-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-11.17-MRNA-1","Down","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-110.11-MRNA-1","Down","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-110.12-MRNA-1","None","None","Down"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-111.0-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-113.10-MRNA-1","Down","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-113.13-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-114.10-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-115.2-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-116.1-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-116.2-MRNA-1","Down","None","Up"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-116.5-MRNA-1","Up","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-117.1-MRNA-1","Down","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-117.3-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-117.5-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-117.6-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-118.10-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-118.2-MRNA-1","Up","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-118.7-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-118.9-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-119.9-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-12.16-MRNA-1","None","None","Up"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-121.3-MRNA-1","None","None","Down"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-121.7-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-121.9-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-123.0-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-123.10-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-125.2-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-125.4-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-126.8-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-127.5-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-127.8-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-129.2-MRNA-1","Down","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-129.7-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-13.21-MRNA-1","Down","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-130.10-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-130.8-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-131.7-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-132.6-MRNA-1","None","None","Down"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-132.8-MRNA-1","Down","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-133.5-MRNA-1","Up","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-134.9-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-136.1-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-138.6-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-138.8-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-14.10-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-14.14-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-14.2-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-14.8-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-140.11-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-141.10-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-141.2-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-141.4-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-141.5-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-141.9-MRNA-1","Up","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-142.1-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-143.10-MRNA-1","Down","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-143.2-MRNA-1","Up","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-143.3-MRNA-1","Up","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-143.9-MRNA-1","Down","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-145.6-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-147.0-MRNA-1","Up","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-147.4-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-148.10-MRNA-1","Up","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-149.0-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-149.2-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-149.5-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-149.8-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-15.13-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-151.4-MRNA-1","Up","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-152.1-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-154.9-MRNA-1","None","None","Up"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-157.1-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-158.6-MRNA-1","Up","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-16.11-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-16.14-MRNA-1","Up","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-160.5-MRNA-1","Down","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-161.1-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-162.3-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-162.8-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-163.8-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-164.2-MRNA-1","None","None","Down"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-166.3-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-166.4-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-166.7-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-167.1-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-169.7-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-170.5-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-173.1-MRNA-1","Down","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-173.5-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-174.1-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-174.5-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-174.6-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-175.10-MRNA-1","Down","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-175.4-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-176.11-MRNA-1","Down","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-179.10-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-179.13-MRNA-1","Down","None","Up"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-18.10-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-183.7-MRNA-1","Down","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-184.0-MRNA-1","Down","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-187.1-MRNA-1","None","None","Up"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-187.5-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-188.0-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-188.3-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-19.0-MRNA-1","Up","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-19.16-MRNA-1","None","None","Down"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-19.5-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-19.6-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-19.8-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-190.5-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-191.7-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-192.3-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-192.5-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-193.4-MRNA-1","Up","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-195.3-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-195.5-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-195.6-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-195.7-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-197.4-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-199.3-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-199.4-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-2.2-MRNA-1","Down","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-2.3-MRNA-1","None","None","Down"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-20.16-MRNA-1","Down","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-20.7-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-200.3-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-201.8-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-202.1-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-206.3-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-21.11-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-21.13-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-21.2-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-21.3-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-21.4-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-213.5-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-214.0-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-214.10-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-214.9-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-215.11-MRNA-1","Down","None","Up"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-216.8-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-217.7-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-220.3-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-224.3-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-224.4-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-225.2-MRNA-1","Up","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-225.9-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-226.0-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-228.12-MRNA-1","Down","None","Up"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-228.5-MRNA-1","Up","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-229.3-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-23.1-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-231.0-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-231.1-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-232.0-MRNA-1","Down","None","Up"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-232.3-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-233.3-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-238.4-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-24.24-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-241.5-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-244.6-MRNA-1","Up","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-246.4-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-25.6-MRNA-1","Up","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-257.2-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-258.8-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-26.7-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-269.5-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-27.11-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-27.15-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-27.3-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-27.7-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-271.0-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-271.3-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-271.4-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-272.0-MRNA-1","None","None","Down"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-275.1-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-28.14-MRNA-1","Up","None","Down"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-29.1-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-29.2-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-3.9-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-30.13-MRNA-1","None","None","Down"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-30.14-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-30.18-MRNA-1","None","None","Down"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-30.4-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-30.5-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-30.7-MRNA-1","None","None","Down"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-31.2-MRNA-1","None","None","Down"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-31.3-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-31.4-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-32.10-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-32.13-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-32.17-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-32.19-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-34.8-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-35.15-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-35.18-MRNA-1","None","None","Up"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-35.20-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-36.0-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-36.10-MRNA-1","Down","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-36.7-MRNA-1","Down","None","Up"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-37.16-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-37.21-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-38.12-MRNA-1","Up","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-38.15-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-38.17-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-38.4-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-38.7-MRNA-1","None","None","Down"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-39.17-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-39.4-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-4.6-MRNA-1","None","None","Down"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-40.3-MRNA-1","Up","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-41.14-MRNA-1","None","None","Up"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-42.7-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-43.3-MRNA-1","None","None","None"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-44.5-MRNA-1","Down","None","Up"
"AUGUSTUS_MASKED-FVB1-2-PROCESSED-GENE-44.7-MRNA-1","None","None","None"
